label,Beacon_1,Beacon_2,Beacon_3,Beacon_4,Beacon_5,Beacon_7
1109,0.363636364,0.309090909,0.472727273,0.436363636,0.472727273,0.545454545
1109,0.272727273,0.563636364,0.472727273,0.690909091,0.436363636,0.563636364
1109,0.145454545,0.545454545,0.218181818,0.563636364,0.436363636,0.618181818
1109L,0.454545455,0.618181818,0.436363636,0.636363636,0.509090909,0.690909091
1109L,0.509090909,0.618181818,0.436363636,0.636363636,0.509090909,0.690909091
1109L,0.436363636,0.618181818,0.436363636,0.6,0.6,0.672727273
1109L,0.309090909,0.545454545,0.436363636,0.6,0.6,0.581818182
1109L,0.436363636,0.581818182,0.436363636,0.545454545,0.527272727,0.581818182
1109L,0.436363636,0.563636364,0.527272727,0.127272727,0.581818182,0.581818182
1109L,0.4,0.472727273,0.327272727,0.236363636,0.545454545,0.763636364
1109L,0.4,0.636363636,0.363636364,0.545454545,0.527272727,0.672727273
1109L,0.418181818,0.618181818,0.545454545,0.436363636,0.6,0.763636364
1109L,0.418181818,0.454545455,0.509090909,0.4,0.6,0.745454545
1109L,0.418181818,0.454545455,0.345454545,0.527272727,0.6,0.563636364
1109L,0.436363636,0.636363636,0.545454545,0.472727273,0.6,0.781818182
1109L,0.436363636,0.636363636,0.545454545,0.4,,0.745454545
1109L,0.418181818,0.418181818,0.545454545,0.345454545,,0.636363636
1109L,0.309090909,0.581818182,0.545454545,0.345454545,,0.763636364
1109L,0.4,0.618181818,0.545454545,0.454545455,0.472727273,0.727272727
1109L,0.4,0.618181818,0.436363636,0.418181818,0.472727273,0.763636364
1109L,0.4,0.327272727,0.490909091,0.418181818,0.563636364,0.672727273
1109L,0.454545455,0.581818182,0.527272727,0.418181818,0.436363636,0.8
1109L,0.454545455,0.618181818,0.509090909,0.436363636,0.436363636,0.727272727
1109L,0.454545455,0.618181818,0.509090909,0.454545455,0.436363636,0.727272727
1109L,0.454545455,0.618181818,0.509090909,0.454545455,0.509090909,0.727272727
1109L,0.454545455,0.527272727,0.436363636,0.436363636,0.490909091,0.690909091
1109L,0.290909091,0.672727273,0.472727273,0.509090909,0.490909091,0.763636364
1109L,0.509090909,0.654545455,0.472727273,0.490909091,0.490909091,0.745454545
1109L,0.436363636,0.363636364,0.454545455,0.509090909,0.272727273,0.709090909
1109R,0.327272727,0.436363636,0.345454545,0.345454545,0.436363636,0.581818182
1109R,0.327272727,0.581818182,0.363636364,0.654545455,0.490909091,0.709090909
1109R,0.327272727,0.490909091,0.472727273,0.509090909,0.254545455,0.727272727
1109R,0.327272727,0.509090909,0.563636364,0.4,0.436363636,0.727272727
1109R,0.363636364,0.545454545,0.563636364,0.690909091,0.4,0.709090909
1109R,0.363636364,0.4,0.509090909,0.509090909,0.236363636,0.727272727
1109R,0.327272727,0.4,0.581818182,0.527272727,0.454545455,0.727272727
1109R,0.363636364,0.472727273,0.345454545,0.563636364,0.490909091,0.745454545
1109R,0.109090909,0.418181818,0.454545455,0.509090909,0.272727273,0.654545455
1109R,0.109090909,0.490909091,0.490909091,0.490909091,0.472727273,0.654545455
1109R,0.109090909,0.418181818,0.581818182,0.654545455,0.472727273,0.727272727
1109R,0.163636364,0.418181818,0.436363636,0.563636364,0.472727273,0.727272727
1109R,0.327272727,0.509090909,0.418181818,0.527272727,0.472727273,0.727272727
1109R,0.363636364,0.381818182,0.418181818,0.527272727,0.345454545,0.727272727
1109R,0.363636364,0.381818182,0.418181818,0.545454545,0.381818182,0.709090909
1109R,0.290909091,0.381818182,0.418181818,0.581818182,0.381818182,0.709090909
1109R,0.381818182,0.381818182,0.418181818,0.309090909,0.363636364,0.763636364
1109R,0.381818182,0.381818182,0.581818182,0.545454545,0.363636364,0.763636364
1109R,0.327272727,0.381818182,0.4,0.581818182,0.363636364,0.709090909
1109R,0.327272727,0.490909091,0.4,0.363636364,0.418181818,0.709090909
1109R,0.381818182,0.272727273,0.581818182,0.545454545,0.290909091,0.727272727
1109R,0.327272727,0.418181818,0.472727273,0.618181818,0.290909091,0.636363636
1109R,0.290909091,0.418181818,0.436363636,0.618181818,0.509090909,0.690909091
1109R,0.363636364,0.545454545,0.527272727,0.472727273,0.490909091,0.727272727
110L,0.563636364,0.781818182,0.472727273,0.272727273,0.290909091,0.254545455
110L,0.563636364,0.781818182,0.472727273,0.272727273,0.381818182,0.254545455
110L,0.454545455,0.781818182,0.472727273,0.509090909,0.381818182,0.218181818
110L,0.563636364,0.745454545,0.290909091,0.563636364,0.381818182,0.018181818
110L,0.418181818,0.854545455,0.472727273,0.581818182,0.381818182,0.363636364
110L,0.418181818,0.727272727,0.472727273,0.581818182,0.327272727,0.363636364
110L,0.472727273,0.727272727,0.4,0.563636364,0.345454545,0.363636364
110L,0.618181818,0.854545455,0.472727273,0.618181818,0.345454545,0.345454545
110L,0.472727273,0.854545455,0.509090909,0.581818182,0.272727273,0.345454545
110L,0.527272727,0.854545455,0.509090909,0.545454545,0.254545455,0.436363636
110L,0.636363636,0.836363636,0.509090909,0.618181818,0.254545455,0.436363636
110L,0.436363636,0.872727273,0.418181818,0.527272727,0.254545455,0.418181818
110L,0.527272727,0.872727273,0.418181818,0.327272727,0.218181818,0.418181818
110L,0.527272727,0.763636364,0.418181818,0.581818182,0.218181818,0.345454545
110L,0.527272727,0.872727273,0.436363636,0.563636364,0.218181818,0.418181818
110L,0.527272727,0.727272727,0.290909091,0.563636364,0.2,0.163636364
110L,0.309090909,0.727272727,0.290909091,0.545454545,0.254545455,0.163636364
110L,0.290909091,0.763636364,0.436363636,0.545454545,0.254545455,0.436363636
110L,0.563636364,0.872727273,0.363636364,0.545454545,0.254545455,0.381818182
110L,0.381818182,0.727272727,0.4,0.545454545,0.254545455,0.381818182
110L,0.436363636,0.727272727,0.436363636,0.472727273,0.309090909,0.418181818
110L,0.618181818,0.727272727,0.436363636,0.636363636,0.218181818,0.418181818
110L,0.345454545,0.872727273,0.490909091,0.527272727,0.218181818,0.327272727
110L,0.327272727,0.727272727,0.436363636,0.527272727,0.363636364,0.272727273
110L,0.327272727,0.727272727,0.327272727,0.527272727,0.254545455,0.418181818
110L,0.327272727,0.854545455,0.4,0.472727273,0.309090909,0.4
110R,0.545454545,0.836363636,0.363636364,0.472727273,0.218181818,0.454545455
110R,0.545454545,0.836363636,0.363636364,0.581818182,0.218181818,0.454545455
110R,0.545454545,0.872727273,0.563636364,0.581818182,0.254545455,0.454545455
110R,0.527272727,0.854545455,0.563636364,0.618181818,0.163636364,0.454545455
110R,0.545454545,0.854545455,0.418181818,0.581818182,0.163636364,0.454545455
110R,0.545454545,0.890909091,0.418181818,0.654545455,0.218181818,0.418181818
110R,0.436363636,0.927272727,0.418181818,0.581818182,0.218181818,0.418181818
110R,0.6,0.927272727,0.490909091,0.454545455,0.236363636,0.4
110R,0.545454545,0.636363636,0.363636364,0.545454545,0.290909091,0.381818182
110R,0.581818182,0.818181818,0.509090909,0.545454545,0.309090909,0.254545455
110R,0.581818182,0.872727273,0.545454545,0.6,0.290909091,0.472727273
110R,0.472727273,0.872727273,0.363636364,0.6,0.163636364,0.327272727
110R,0.581818182,0.872727273,0.363636364,0.618181818,0.163636364,0.327272727
110R,0.581818182,0.854545455,0.363636364,0.636363636,0.2,0.254545455
110R,0.381818182,0.854545455,0.363636364,0.545454545,0.2,0.4
110R,0.581818182,0.8,0.381818182,0.509090909,0.290909091,0.327272727
110R,0.581818182,0.854545455,0.563636364,0.636363636,0.2,0.309090909
110R,0.381818182,0.854545455,0.545454545,0.636363636,0.2,0.218181818
110R,0.381818182,0.854545455,0.545454545,0.636363636,0.127272727,0.4
110R,0.6,0.854545455,0.472727273,0.636363636,0.127272727,0.345454545
110R,0.254545455,0.872727273,0.563636364,0.636363636,0.309090909,0.345454545
110R,0.6,0.854545455,0.436363636,0.581818182,0.309090909,0.363636364
110R,0.6,0.854545455,0.381818182,0.563636364,0.236363636,0.327272727
110R,0.581818182,0.854545455,0.6,0.6,0.181818182,0.218181818
110R,0.309090909,0.854545455,0.509090909,0.581818182,0.290909091,0.290909091
111,0.327272727,0.818181818,0.6,0.6,0.418181818,0.363636364
111,0.218181818,0.945454545,0.436363636,0.636363636,0.418181818,0.181818182
111,0.363636364,0.945454545,0.436363636,0.581818182,0.418181818,0.4
111,0.472727273,0.872727273,0.490909091,0.563636364,0.145454545,0.509090909
111,0.472727273,0.872727273,0.490909091,0.618181818,0.309090909,0.509090909
111,0.472727273,0.872727273,0.345454545,0.618181818,0.309090909,0.327272727
111,0.472727273,0.909090909,0.6,0.618181818,0.309090909,0.163636364
111,0.327272727,0.890909091,0.418181818,0.672727273,0.109090909,0.181818182
111,0.545454545,0.890909091,0.509090909,0.6,0.109090909,0.181818182
111,0.545454545,0.909090909,0.454545455,0.6,0.072727273,0.181818182
111,0.472727273,0.890909091,0.363636364,0.545454545,0.436363636,0.181818182
111,0.472727273,0.872727273,0.509090909,0.490909091,0.436363636,
111,0.381818182,0.981818182,0.363636364,0.490909091,0.327272727,0.309090909
111,0.4,0.818181818,0.490909091,0.672727273,0.327272727,0.4
111,0.327272727,0.818181818,0.490909091,0.672727273,0.090909091,0.4
111,0.4,0.909090909,0.490909091,0.490909091,0.309090909,0.4
111,0.327272727,1,0.436363636,0.6,0.2,0.327272727
111,0.254545455,0.854545455,0.436363636,0.545454545,0.236363636,0.327272727
111,0.418181818,0.836363636,0.472727273,0.454545455,0.418181818,0.418181818
111,0.327272727,0.909090909,0.472727273,0.454545455,0.418181818,0.345454545
111,0.327272727,0.981818182,0.472727273,0.581818182,0.363636364,0.345454545
111,0.345454545,0.909090909,0.472727273,0.6,0.363636364,0.163636364
111,0.472727273,0.909090909,,0.6,0.345454545,0.163636364
111,0.4,0.945454545,0.490909091,0.545454545,0.345454545,0.163636364
111,0.309090909,0.945454545,0.381818182,0.545454545,0.363636364,0.163636364
1110,0.509090909,0.581818182,,0.763636364,0.472727273,0.763636364
1110,0.509090909,0.545454545,,0.763636364,0.472727273,0.763636364
1110,0.509090909,0.545454545,0.527272727,0.745454545,0.436363636,0.763636364
1110,0.436363636,0.563636364,0.472727273,0.745454545,0.472727273,0.672727273
1110,0.509090909,0.563636364,0.563636364,0.745454545,0.509090909,0.763636364
1110,0.381818182,0.563636364,0.490909091,0.690909091,0.363636364,0.709090909
1110,0.4,0.618181818,0.581818182,0.690909091,0.381818182,0.763636364
1110,0.472727273,0.581818182,0.418181818,0.690909091,0.418181818,0.781818182
1110,0.418181818,0.618181818,0.363636364,0.690909091,0.454545455,0.727272727
1110,0.454545455,0.581818182,0.363636364,0.618181818,0.472727273,0.727272727
1110,0.454545455,0.581818182,0.509090909,0.618181818,0.472727273,0.727272727
1110,0.436363636,0.581818182,0.436363636,0.4,0.345454545,0.8
1110,0.436363636,0.581818182,0.436363636,0.654545455,0.272727273,0.8
1110,0.436363636,,0.436363636,0.727272727,0.381818182,0.8
1110,0.436363636,0.636363636,0.436363636,0.527272727,0.4,0.8
1110,0.436363636,0.581818182,,0.654545455,0.4,0.763636364
1110,0.436363636,0.6,0.454545455,0.727272727,0.4,0.6
1110,0.418181818,0.6,0.6,0.727272727,0.309090909,0.727272727
1110,0.527272727,0.6,0.418181818,0.436363636,0.309090909,0.745454545
1110,0.418181818,0.6,0.472727273,0.745454545,0.436363636,0.672727273
1110,0.454545455,0.618181818,0.490909091,0.727272727,0.436363636,0.690909091
1110,0.509090909,0.618181818,0.436363636,0.527272727,0.363636364,0.709090909
1110,0.381818182,0.545454545,0.381818182,0.709090909,0.363636364,0.690909091
1110,0.381818182,0.581818182,0.563636364,0.745454545,0.363636364,0.690909091
1110,0.381818182,0.581818182,0.563636364,0.545454545,0.309090909,0.727272727
1110L,0.472727273,0.636363636,0.345454545,0.727272727,0.545454545,0.745454545
1110L,0.472727273,0.545454545,0.345454545,0.727272727,0.4,0.763636364
1110L,0.4,0.563636364,0.345454545,0.727272727,0.381818182,0.690909091
1110L,0.327272727,0.563636364,0.345454545,0.727272727,0.4,0.690909091
1110L,0.327272727,0.563636364,0.490909091,0.654545455,0.472727273,0.781818182
1110L,0.272727273,0.581818182,0.418181818,0.763636364,0.327272727,0.745454545
1110L,0.4,0.6,0.418181818,0.745454545,0.327272727,0.745454545
1110L,0.309090909,0.490909091,0.527272727,0.672727273,0.436363636,0.781818182
1110L,0.490909091,0.6,0.309090909,0.690909091,0.436363636,0.8
1110L,0.490909091,0.618181818,0.436363636,0.8,0.436363636,0.745454545
1110L,0.381818182,0.636363636,0.490909091,0.727272727,0.436363636,0.745454545
1110L,0.490909091,0.563636364,0.418181818,0.781818182,0.472727273,0.745454545
1110L,0.490909091,0.509090909,0.418181818,0.781818182,0.436363636,0.690909091
1110L,0.436363636,0.509090909,0.327272727,0.781818182,0.436363636,0.709090909
1110L,0.4,0.472727273,0.327272727,0.745454545,0.436363636,0.709090909
1110L,0.472727273,0.6,0.381818182,0.727272727,0.454545455,0.709090909
1110L,0.472727273,0.6,0.363636364,0.8,0.454545455,0.709090909
1110L,0.4,0.527272727,0.4,0.763636364,0.472727273,0.763636364
1110L,0.509090909,0.6,0.4,0.727272727,0.436363636,0.763636364
1110L,0.454545455,0.618181818,0.4,0.8,0.454545455,0.690909091
1110L,0.4,0.618181818,0.327272727,0.763636364,0.454545455,0.781818182
1110L,0.490909091,0.636363636,0.309090909,0.836363636,0.454545455,0.709090909
1110L,0.509090909,0.509090909,0.309090909,0.818181818,0.436363636,0.690909091
1110L,0.509090909,0.6,0.309090909,0.818181818,0.545454545,0.763636364
1110L,0.418181818,0.618181818,0.4,0.836363636,0.490909091,0.763636364
1110R,0.418181818,0.418181818,0.527272727,0.527272727,0.363636364,0.818181818
1110R,0.454545455,0.418181818,0.454545455,0.527272727,0.363636364,0.818181818
1110R,0.509090909,0.345454545,0.454545455,0.527272727,0.454545455,0.690909091
1110R,0.472727273,0.345454545,0.418181818,0.527272727,0.454545455,0.763636364
1110R,0.472727273,0.363636364,0.581818182,0.636363636,0.418181818,0.727272727
1110R,0.472727273,0.4,0.509090909,0.745454545,0.454545455,0.727272727
1110R,0.472727273,0.363636364,0.509090909,0.672727273,0.363636364,0.690909091
1110R,0.490909091,0.436363636,0.509090909,0.763636364,0.509090909,0.745454545
1110R,0.490909091,0.636363636,0.472727273,0.581818182,0.436363636,0.8
1110R,0.490909091,0.527272727,0.327272727,0.581818182,0.290909091,0.8
1110R,0.472727273,0.527272727,0.490909091,0.654545455,0.290909091,0.709090909
1110R,0.472727273,0.509090909,0.618181818,0.727272727,0.290909091,0.763636364
1110R,0.490909091,0.527272727,0.527272727,0.672727273,0.309090909,0.709090909
1110R,0.509090909,0.527272727,0.490909091,0.636363636,0.581818182,0.763636364
1110R,0.363636364,0.436363636,0.527272727,0.763636364,0.545454545,0.690909091
1110R,0.490909091,0.436363636,0.509090909,0.763636364,0.290909091,0.690909091
1110R,0.490909091,0.527272727,0.527272727,0.6,0.345454545,0.745454545
1110R,0.509090909,0.454545455,0.527272727,0.6,0.545454545,0.690909091
1110R,0.509090909,0.436363636,0.6,0.6,0.545454545,0.690909091
1110R,0.509090909,0.509090909,0.527272727,0.654545455,0.381818182,0.690909091
1110R,0.527272727,0.509090909,0.545454545,0.654545455,0.581818182,0.690909091
1110R,0.290909091,0.454545455,0.636363636,0.636363636,0.363636364,0.690909091
1110R,0.490909091,0.418181818,0.527272727,0.618181818,0.327272727,0.690909091
1110R,0.509090909,0.527272727,0.527272727,0.709090909,0.327272727,0.690909091
1110R,0.509090909,0.436363636,0.563636364,0.654545455,0.6,0.781818182
1110R,0.509090909,0.527272727,0.563636364,0.654545455,0.381818182,0.690909091
1111,0.254545455,0.527272727,0.472727273,0.745454545,0.436363636,0.818181818
1111,0.290909091,0.581818182,0.363636364,0.581818182,0.436363636,0.8
1111,0.327272727,0.581818182,0.181818182,0.581818182,0.418181818,0.763636364
1111,0.363636364,0.581818182,0.527272727,0.581818182,0.454545455,0.763636364
1111,0.4,0.581818182,0.272727273,0.581818182,0.436363636,0.727272727
1111,0.345454545,0.654545455,0.472727273,0.763636364,0.490909091,0.727272727
1111,0.345454545,0.672727273,0.254545455,0.781818182,0.490909091,0.709090909
1111,0.4,0.672727273,0.309090909,0.818181818,0.490909091,0.8
1111,0.345454545,0.6,0.490909091,0.781818182,0.436363636,0.854545455
1111,0.345454545,0.654545455,0.490909091,0.781818182,0.418181818,0.854545455
1111,0.345454545,0.690909091,0.345454545,0.781818182,0.345454545,0.854545455
1111,0.327272727,0.636363636,0.345454545,0.781818182,0.472727273,0.854545455
1111,0.327272727,0.672727273,0.509090909,0.781818182,0.454545455,
1111,0.345454545,0.672727273,0.236363636,0.781818182,0.454545455,0.727272727
1111,0.327272727,0.672727273,0.236363636,0.781818182,0.490909091,0.781818182
1111,0.327272727,0.6,0.454545455,0.763636364,0.472727273,0.872727273
1111,0.327272727,0.654545455,0.4,0.618181818,0.436363636,0.8
1111,0.327272727,0.563636364,0.4,0.8,0.436363636,0.8
1111,0.036363636,0.636363636,0.4,0.8,0.436363636,0.8
1111,0.436363636,0.636363636,0.254545455,0.8,0.436363636,0.8
1111,0.4,0.690909091,0.327272727,0.781818182,0.381818182,0.8
1111,0.309090909,0.6,0.309090909,0.745454545,0.563636364,0.781818182
1111,0.309090909,0.6,0.436363636,0.745454545,0.363636364,0.854545455
1111,0.436363636,0.636363636,0.363636364,0.745454545,0.363636364,0.854545455
201,0.745454545,0.454545455,0.545454545,0.472727273,0.472727273,0.2
201,0.672727273,0.781818182,0.545454545,0.545454545,0.472727273,0.2
201,0.781818182,0.618181818,0.636363636,0.436363636,0.363636364,0.2
201,0.727272727,0.618181818,0.545454545,0.454545455,0.418181818,0.327272727
201,0.781818182,0.509090909,0.290909091,0.472727273,0.418181818,0.290909091
201,0.690909091,0.672727273,0.527272727,0.472727273,0.345454545,0.290909091
201,0.781818182,0.745454545,0.527272727,0.418181818,0.309090909,0.218181818
201,0.690909091,0.309090909,0.527272727,0.527272727,0.290909091,0.218181818
201,0.690909091,0.309090909,0.472727273,0.527272727,0.290909091,0.345454545
201,0.690909091,0.6,0.327272727,0.527272727,0.290909091,0.218181818
201,0.709090909,0.727272727,0.454545455,0.436363636,0.4,0.309090909
201,0.690909091,0.727272727,0.490909091,0.436363636,0.4,0.309090909
201,0.654545455,0.727272727,0.490909091,0.436363636,0.4,0.309090909
201,0.690909091,0.527272727,0.363636364,0.436363636,0.418181818,0.309090909
201,0.690909091,0.545454545,0.363636364,0.436363636,0.418181818,0.4
201,0.690909091,0.745454545,0.363636364,0.436363636,0.472727273,0.290909091
201,0.636363636,0.363636364,0.363636364,0.436363636,0.418181818,0.309090909
201,0.636363636,0.363636364,0.6,0.436363636,0.418181818,0.4
201,0.654545455,0.709090909,0.436363636,0.436363636,0.472727273,0.4
201,0.672727273,0.454545455,0.454545455,0.436363636,0.381818182,0.4
201,0.636363636,0.636363636,0.618181818,0.527272727,0.381818182,0.345454545
201,0.654545455,0.727272727,0.436363636,0.527272727,0.381818182,0.290909091
201,0.690909091,0.490909091,0.436363636,0.454545455,0.181818182,0.2
201,0.690909091,0.490909091,0.436363636,0.509090909,0.436363636,0.2
201,0.654545455,0.727272727,0.527272727,0.472727273,0.363636364,0.4
201,0.672727273,0.654545455,0.654545455,0.472727273,0.4,0.218181818
211,0.454545455,0.890909091,0.272727273,0.763636364,0.363636364,0.454545455
211,0.454545455,0.909090909,0.4,0.763636364,0.272727273,0.545454545
211,0.545454545,0.836363636,0.472727273,,0.327272727,0.327272727
211,0.545454545,0.836363636,0.436363636,0.490909091,0.418181818,0.327272727
211,0.545454545,0.909090909,0.436363636,0.472727273,0.4,0.490909091
211,0.472727273,0.872727273,0.436363636,0.490909091,0.309090909,0.363636364
211,0.472727273,0.854545455,0.436363636,0.672727273,0.454545455,0.236363636
211,0.509090909,0.927272727,0.509090909,0.509090909,0.454545455,0.418181818
211,0.509090909,0.909090909,0.4,0.618181818,0.309090909,0.236363636
211,0.545454545,0.781818182,0.472727273,0.618181818,0.436363636,0.236363636
211,0.472727273,0.781818182,0.309090909,0.636363636,0.436363636,0.236363636
211,0.527272727,0.781818182,0.418181818,0.672727273,0.363636364,0.563636364
211,0.436363636,0.763636364,0.472727273,0.654545455,0.327272727,0.236363636
211,0.436363636,0.836363636,0.472727273,0.654545455,0.363636364,0.436363636
211,0.545454545,0.8,0.418181818,0.618181818,0.127272727,0.545454545
211,0.545454545,0.781818182,0.418181818,0.654545455,0.418181818,0.090909091
211,0.545454545,0.836363636,0.418181818,0.654545455,0.436363636,0.363636364
211,0.527272727,0.8,0.436363636,0.690909091,0.145454545,0.527272727
211,0.490909091,0.836363636,0.436363636,0.418181818,0.072727273,0.290909091
211,0.363636364,0.872727273,0.327272727,0.545454545,0.345454545,0.290909091
211,0.454545455,0.818181818,0.472727273,0.672727273,0.345454545,0.454545455
211,0.545454545,0.8,0.309090909,0.436363636,0.345454545,0.309090909
211,0.363636364,0.836363636,0.254545455,0.527272727,0.2,0.509090909
211,0.345454545,0.872727273,0.454545455,0.672727273,0.363636364,0.290909091
211,0.345454545,0.818181818,0.363636364,0.290909091,0.363636364,0.2
301,0.654545455,0.381818182,0.854545455,0.236363636,0.472727273,0.290909091
301,0.690909091,0.381818182,0.854545455,0.4,0.436363636,0.290909091
301,0.690909091,0.454545455,0.745454545,0.509090909,0.527272727,0.290909091
301,0.727272727,0.436363636,0.472727273,0.509090909,0.472727273,
301,0.727272727,0.309090909,0.472727273,0.509090909,0.254545455,
301,0.781818182,0.436363636,0.8,0.509090909,0.254545455,0.345454545
301,0.727272727,0.436363636,0.618181818,0.290909091,0.254545455,0.2
301,0.727272727,0.381818182,0.727272727,0.454545455,0.254545455,0.272727273
301,0.709090909,0.381818182,0.654545455,0.472727273,0.327272727,0.072727273
301,0.745454545,0.381818182,0.654545455,0.418181818,0.545454545,0.072727273
301,0.709090909,0.436363636,0.581818182,0.418181818,0.527272727,0.109090909
301,0.654545455,0.436363636,0.581818182,0.4,0.327272727,0.109090909
301,0.618181818,0.327272727,0.690909091,0.454545455,0.454545455,0.236363636
301,0.527272727,0.436363636,0.763636364,0.454545455,0.509090909,0.418181818
301,0.672727273,0.436363636,0.6,0.454545455,0.309090909,0.418181818
301,0.727272727,0.436363636,0.727272727,0.381818182,0.545454545,0.236363636
301,0.672727273,0.436363636,0.763636364,0.309090909,0.545454545,0.381818182
301,0.618181818,0.436363636,0.654545455,0.472727273,0.545454545,0.381818182
301,0.690909091,0.418181818,0.727272727,0.472727273,0.545454545,0.381818182
301,0.763636364,0.418181818,0.763636364,0.363636364,,0.218181818
301,0.763636364,0.436363636,0.763636364,0.418181818,0.545454545,0.2
301,0.690909091,0.436363636,0.545454545,0.418181818,0.345454545,0.254545455
301,0.781818182,0.436363636,0.709090909,0.509090909,0.218181818,0.127272727
301,0.545454545,0.309090909,0.727272727,0.509090909,0.563636364,0.363636364
301,0.709090909,0.436363636,0.636363636,0.418181818,0.472727273,0.290909091
311,0.563636364,0.854545455,0.327272727,0.690909091,0.363636364,0.218181818
311,0.472727273,0.854545455,0.527272727,0.563636364,0.363636364,0.218181818
311,0.472727273,0.854545455,0.309090909,0.563636364,0.363636364,0.436363636
311,0.4,0.854545455,0.309090909,0.654545455,0.290909091,0.436363636
311,0.472727273,0.781818182,0.436363636,0.545454545,0.272727273,0.345454545
311,0.527272727,0.8,0.490909091,0.527272727,0.490909091,0.454545455
311,0.363636364,0.854545455,0.490909091,0.636363636,0.472727273,0.454545455
311,0.472727273,0.8,0.454545455,0.618181818,0.472727273,0.436363636
311,0.436363636,0.8,0.527272727,0.618181818,0.327272727,0.436363636
311,0.472727273,0.872727273,0.290909091,0.618181818,0.472727273,0.436363636
311,0.454545455,0.872727273,0.345454545,0.636363636,0.327272727,0.4
311,0.454545455,0.709090909,0.345454545,0.581818182,0.309090909,0.454545455
311,0.454545455,0.872727273,0.509090909,0.6,0.309090909,0.454545455
311,0.454545455,0.836363636,0.418181818,0.636363636,0.309090909,0.436363636
311,0.454545455,0.8,0.472727273,0.636363636,0.309090909,0.472727273
311,0.436363636,0.8,0.545454545,0.581818182,,0.490909091
311,0.490909091,0.8,0.545454545,0.581818182,0.327272727,0.490909091
311,0.490909091,0.8,0.545454545,0.581818182,0.327272727,0.563636364
311,0.436363636,0.8,0.545454545,0.581818182,0.490909091,0.563636364
311,0.436363636,0.818181818,0.472727273,0.618181818,0.490909091,0.472727273
311,0.472727273,0.818181818,0.472727273,0.490909091,0.327272727,0.472727273
311,0.472727273,0.818181818,0.436363636,0.654545455,0.309090909,0.436363636
311,0.472727273,0.8,0.545454545,0.654545455,0.509090909,0.436363636
311,0.472727273,0.836363636,0.418181818,0.654545455,0.309090909,0.436363636
311,0.472727273,0.836363636,0.490909091,0.472727273,0.345454545,0.490909091
311,,0.8,0.490909091,0.690909091,0.509090909,0.490909091
311,0.509090909,0.8,0.472727273,0.690909091,0.254545455,0.490909091
401,0.672727273,0.509090909,0.709090909,0.563636364,0.472727273,0.272727273
401,0.563636364,0.236363636,0.745454545,0.545454545,0.4,0.418181818
401,0.563636364,0.527272727,0.836363636,0.527272727,0.6,0.2
401,0.781818182,0.509090909,0.818181818,0.563636364,0.527272727,0.272727273
401,0.781818182,0.509090909,0.818181818,0.490909091,0.490909091,0.436363636
401,0.636363636,0.509090909,0.818181818,0.509090909,0.490909091,0.2
401,0.709090909,0.545454545,0.8,0.563636364,0.472727273,0.218181818
401,0.709090909,0.418181818,0.854545455,0.545454545,0.618181818,0.436363636
401,0.709090909,0.418181818,0.527272727,0.545454545,0.509090909,0.4
401,0.709090909,0.545454545,0.8,0.490909091,0.436363636,0.127272727
401,0.672727273,0.581818182,0.8,0.490909091,0.618181818,0.436363636
401,0.763636364,0.472727273,0.636363636,0.418181818,0.618181818,0.381818182
401,0.618181818,0.563636364,0.636363636,0.418181818,0.381818182,0.181818182
401,0.690909091,0.545454545,0.836363636,0.527272727,0.381818182,0.418181818
401,0.690909091,0.545454545,0.854545455,0.454545455,0.527272727,0.418181818
401,0.690909091,0.563636364,0.818181818,0.454545455,0.527272727,0.163636364
401,0.763636364,0.563636364,0.836363636,0.563636364,0.527272727,0.163636364
401,0.581818182,0.509090909,0.872727273,0.472727273,0.527272727,0.327272727
401,0.654545455,0.509090909,0.872727273,0.472727273,0.527272727,0.363636364
401,0.563636364,0.509090909,0.8,0.454545455,0.4,0.363636364
401,0.781818182,0.527272727,0.8,0.418181818,0.563636364,0.363636364
401,0.709090909,0.290909091,0.909090909,0.345454545,0.545454545,0.345454545
401,0.636363636,0.290909091,0.909090909,0.381818182,0.527272727,0.345454545
401,0.636363636,0.290909091,0.745454545,0.509090909,0.527272727,0.345454545
411,0.436363636,0.672727273,0.454545455,0.509090909,0.345454545,0.436363636
411,0.436363636,0.672727273,0.363636364,0.672727273,0.290909091,0.309090909
411,0.436363636,0.763636364,0.309090909,0.690909091,0.290909091,0.327272727
411,0.345454545,0.6,0.4,0.709090909,0.309090909,0.472727273
411,0.509090909,0.581818182,0.363636364,0.654545455,0.327272727,0.436363636
411,0.509090909,0.836363636,0.454545455,0.727272727,0,0.454545455
411,0.509090909,0.836363636,0.454545455,0.727272727,0,0.454545455
411,0.509090909,0.836363636,0.436363636,0.745454545,0,0.472727273
411,0.490909091,0.709090909,0.436363636,0.709090909,0.4,0.509090909
411,0.527272727,0.618181818,0.436363636,0.727272727,0.327272727,0.509090909
411,0.563636364,0.8,0.436363636,0.745454545,0.327272727,0.509090909
411,0.563636364,0.763636364,,0.727272727,0.290909091,0.490909091
411,0.490909091,0.763636364,0.272727273,0.763636364,0.218181818,0.363636364
411,0.563636364,0.763636364,0.272727273,0.763636364,0.345454545,0.490909091
411,0.545454545,0.818181818,0.272727273,0.727272727,0.272727273,0.527272727
